split,file_name,class_id,class_name,bbox_width_norm,bbox_height_norm,bbox_area_norm,bbox_width_px,bbox_height_px,bbox_area_px,image_width,image_height
train,IMG_9003.jpeg,5,Box,0.147391,0.186087,0.027427549016999998,301.856768,285.829632,86279.60891414937,2048,1536
train,IMG_9003.jpeg,5,Box,0.139565,0.156522,0.021844992929999998,285.82912,240.417792,68718.40591970303,2048,1536
train,IMG_9004.jpeg,3,Wheel Support,0.134348,0.144348,0.019392865104,275.144704,221.718528,61004.67875787571,2048,1536
train,IMG_9004.jpeg,3,Wheel Support,0.109565,0.217391,0.023818444915,224.38912,333.912576,74926.34908557312,2048,1536
train,IMG_9004.jpeg,1,Frame,0.487826,0.641739,0.31305696941399996,999.067648,985.711104,984792.0742807633,2048,1536
train,IMG_9004.jpeg,4,Wrench,0.123913,0.513043,0.063572697259,253.773824,788.034048,199982.41380315955,2048,1536
train,IMG_9004.jpeg,3,Wheel Support,0.113478,0.14087,0.015985645859999998,232.402944,216.37632,50286.49377988608,2048,1536
train,IMG_9005.jpeg,3,Wheel Support,0.136957,0.14087,0.019293132589999998,280.487936,216.37632,60690.94739607551,2048,1536
train,IMG_9005.jpeg,3,Wheel Support,0.101739,0.113043,0.011500881777,208.361472,173.634048,36178.64583059865,2048,1536
train,IMG_9005.jpeg,3,Wheel Support,0.12913,0.163478,0.02110991414,264.45824,251.10220800000002,66406.04798779392,2048,1536
train,IMG_9005.jpeg,3,Wheel Support,0.11087,0.212174,0.02352373138,227.06176,325.899264,73999.26046654464,2048,1536
train,IMG_9005.jpeg,4,Wrench,0.142174,0.516522,0.073435998828,291.172352,793.377792,231009.67772120677,2048,1536
train,IMG_9005.jpeg,1,Frame,0.474783,0.667826,0.31707243175800004,972.355584,1025.7807360000002,997423.62660923,2048,1536
train,IMG_9005.jpeg,5,Box,0.281913,0.473043,0.133356971259,577.357824,726.5940479999999,419504.75848463154,2048,1536
train,IMG_9005.jpeg,5,Box,0.139565,0.189565,0.026456639225000002,285.82912,291.17184000000003,83225.39079598081,2048,1536
train,IMG_9005.jpeg,5,Box,0.14087,0.165217,0.02327411879,288.50176,253.773312,73214.04715302913,2048,1536
train,IMG_9005.jpeg,5,Box,0.138261,0.173913,0.024045385293,283.158528,267.13036800000003,75640.24178697831,2048,1536
train,IMG_9005.jpeg,5,Box,0.134348,0.175652,0.023598494896,275.144704,269.801472,74234.44615220428,2048,1536
train,IMG_9005.jpeg,5,Box,0.271304,0.318261,0.086345482344,555.630592,488.848896,271619.40148302645,2048,1536
train,IMG_9008.jpeg,5,Box,0.204783,0.33913,0.06944805878999999,419.395584,520.90368,218464.70308134911,2048,1536
train,IMG_9008.jpeg,5,Box,0.21913,0.33913,0.0743135569,448.77824,520.90368,233770.23671992318,2048,1536
train,IMG_9008.jpeg,5,Box,0.249826,0.307826,0.07690293827599999,511.643648,472.820736,241915.7262170849,2048,1536
train,IMG_9008.jpeg,5,Box,0.335913,0.561739,0.188695432707,687.949824,862.831104,593584.5061385257,2048,1536
train,IMG_9009.jpeg,5,Box,0.20087,0.37913,0.0761558431,411.38176,582.3436800000001,239565.56800327683,2048,1536
train,IMG_9009.jpeg,5,Box,0.256957,0.37913,0.09742010741,526.247936,582.3436800000001,306457.1596426445,2048,1536
train,IMG_9009.jpeg,5,Box,0.287652,0.608696,0.17509262179200002,589.111296,934.957056,550793.7629645045,2048,1536
train,IMG_9010.jpeg,5,Box,0.313739,0.54087,0.16969201292999997,642.537472,830.7763199999999,533804.916450263,2048,1536
train,IMG_9010.jpeg,5,Box,0.247217,0.318261,0.078679529637,506.300416,488.848896,247504.39940594073,2048,1536
train,IMG_9010.jpeg,5,Box,0.177391,0.361739,0.06416924294899999,363.296768,555.6311039999999,201858.98428347183,2048,1536
train,IMG_9010.jpeg,5,Box,0.215217,0.373913,0.080472434121,440.764416,574.330368,253144.38924258508,2048,1536
train,IMG_9011.jpeg,5,Box,0.165652,0.344348,0.057041934896,339.255296,528.9185279999999,179438.41177652424,2048,1536
train,IMG_9011.jpeg,5,Box,0.345652,0.518261,0.179137951172,707.895296,796.048896,563519.2688643932,2048,1536
train,IMG_9011.jpeg,5,Box,0.212609,0.354783,0.075430058847,435.423232,544.946688,237282.4481566556,2048,1536
train,IMG_9012.jpeg,5,Box,0.35087,0.488696,0.17146876552,718.58176,750.637056,539394.0968216986,2048,1536
train,IMG_9012.jpeg,5,Box,0.23287,0.415652,0.09679288124,476.91776,638.441472,304484.0767173427,2048,1536
train,IMG_9012.jpeg,3,Wheel Support,0.058696,0.12,0.007043519999999999,120.209408,184.32,22156.99808256,2048,1536
train,IMG_9012.jpeg,3,Wheel Support,0.063913,0.144348,0.009225713724,130.893824,221.718528,29021.58598157107,2048,1536
train,IMG_9012.jpeg,5,Box,0.133043,0.28,0.03725204,272.472064,430.08000000000004,117184.78528512,2048,1536
train,IMG_9013.jpeg,5,Box,0.15913,0.306087,0.048707624309999996,325.89824,470.149632,153220.93760544766,2048,1536
train,IMG_9013.jpeg,5,Box,0.265478,0.497391,0.132046367898,543.698944,763.9925760000001,415381.95679503976,2048,1536
train,IMG_9013.jpeg,5,Box,0.348261,0.424348,0.147783858828,713.238528,651.798528,464887.8226632868,2048,1536
train,IMG_9013.jpeg,5,Box,0.288261,0.448696,0.129341557656,590.358528,689.197056,406873.35948209354,2048,1536
train,IMG_9014.jpeg,5,Box,0.365217,0.434783,0.158790142911,747.964416,667.826688,499510.5986791342,2048,1536
train,IMG_9014.jpeg,5,Box,0.323478,0.391304,0.126578235312,662.482944,601.042944,398180.69901154714,2048,1536
train,IMG_9014.jpeg,5,Box,0.182609,0.328696,0.060022847863999994,373.983232,504.877056,188815.55316552497,2048,1536
train,IMG_9015.jpeg,5,Box,0.35087,0.436522,0.15316247414,718.58176,670.497792,481807.48345147393,2048,1536
train,IMG_9015.jpeg,2,Wheel,0.070435,0.095652,0.00673724862,144.25088,146.921472,21193.551626895358,2048,1536
train,IMG_9015.jpeg,2,Wheel,0.067826,0.10087,0.00684160862,138.907648,154.93632,21521.83980097536,2048,1536
train,IMG_9015.jpeg,2,Wheel,0.067826,0.102609,0.006959558034,138.907648,157.607424,21892.876575178754,2048,1536
train,IMG_9015.jpeg,5,Box,0.293478,0.365217,0.10718315472600001,601.042944,560.9733120000001,337169.0509499106,2048,1536
train,IMG_9015.jpeg,3,Wheel Support,0.070435,0.12,0.0084522,144.25088,184.32,26588.322201599996,2048,1536
train,IMG_9015.jpeg,3,Wheel Support,0.058696,0.107826,0.006328954896,120.209408,165.62073600000002,19909.17062708429,2048,1536
train,IMG_9015.jpeg,3,Wheel Support,0.084783,0.05913,0.00501321879,173.635584,90.82368,15770.22271782912,2048,1536
train,IMG_9015.jpeg,3,Wheel Support,0.065217,0.092174,0.0060113117580000005,133.564416,141.57926400000002,18909.951713869825,2048,1536
train,IMG_9024.jpeg,4,Wrench,0.344348,0.394783,0.135942736484,705.224704,606.386688,427638.8725543404,2048,1536
train,IMG_9024.jpeg,5,Box,0.146087,0.121739,0.017784485293,299.186176,186.991104,55945.1533517783,2048,1536
train,IMG_9024.jpeg,5,Box,0.332609,0.337391,0.112219283119,681.183232,518.232576,353011.3410473656,2048,1536
train,IMG_9024.jpeg,5,Box,0.187217,0.37913,0.07097958121,383.420416,582.3436800000001,223282.4560405709,2048,1536
train,IMG_9024.jpeg,5,Box,0.123913,0.175652,0.021765566276,253.773824,269.801472,68468.55127026892,2048,1536
train,IMG_9024.jpeg,5,Box,0.155217,0.153043,0.023754875331,317.884416,235.074048,74726.37646523597,2048,1536
train,IMG_9024.jpeg,3,Wheel Support,0.151304,0.17913,0.02710308552,309.870592,275.14368,85258.93500665856,2048,1536
train,IMG_9024.jpeg,3,Wheel Support,0.109565,0.210435,0.023056310775,224.38912,323.22816,72528.8823816192,2048,1536
train,IMG_9024.jpeg,1,Frame,0.57913,0.57913,0.33539155690000005,1186.05824,889.54368,1055050.6115039233,2048,1536
train,IMG_9025.jpeg,1,Frame,0.581739,0.589565,0.342972953535,1191.401472,905.5718400000001,1078899.6231777486,2048,1536
train,IMG_9026.jpeg,1,Frame,0.576522,0.542609,0.312826025898,1180.717056,833.447424,984065.5887960637,2048,1536
train,IMG_9026.jpeg,4,Wrench,0.268696,0.429565,0.11542239723999999,550.289408,659.81184,363087.4668249907,2048,1536
train,IMG_9027.jpeg,4,Wrench,0.226957,0.410435,0.093151096295,464.807936,630.4281599999999,293028.01184587774,2048,1536
train,IMG_9028.jpeg,1,Frame,0.564783,0.613913,0.346727625879,1156.675584,942.970368,1090710.801101095,2048,1536
train,IMG_9029.jpeg,1,Frame,0.673043,0.8,0.5384344,1378.392064,1228.8000000000002,1693768.1682432,2048,1536
train,IMG_9030.jpeg,1,Frame,0.745478,0.801739,0.597678786242,1526.738944,1231.471104,1880134.892887474,2048,1536
train,IMG_9031.jpeg,1,Frame,0.667217,0.82087,0.5476984187899999,1366.460416,1260.8563199999999,1722910.2515434287,2048,1536
train,IMG_9032.jpeg,1,Frame,0.780696,0.890434,0.6951582620639999,1598.865408,1367.706624,2186778.809406062,2048,1536
train,IMG_9033.jpeg,1,Frame,0.659391,0.85913,0.5665025898299999,1350.432768,1319.62368,1782063.058900746,2048,1536
train,IMG_9033.jpeg,4,Wrench,0.39,0.509565,0.19873035000000003,798.72,782.6918400000001,625151.6264448001,2048,1536
train,IMG_9034.jpeg,1,Frame,0.60913,0.730435,0.4449298715499999,1247.49824,1121.94816,1399628.3549712382,2048,1536
train,IMG_9035.jpeg,1,Frame,0.610435,0.68,0.4150958,1250.17088,1044.48,1305778.4807423998,2048,1536
train,IMG_9036.jpeg,1,Frame,0.716087,0.773913,0.554189038431,1466.546176,1188.730368,1743327.975485473,2048,1536
train,IMG_9038.jpeg,3,Wheel Support,0.190435,0.156522,0.029807267069999997,390.01088,240.417792,93765.55462557696,2048,1536
train,IMG_9038.jpeg,5,Box,0.183913,0.186087,0.034223818430999996,376.653824,285.829632,107658.82390531276,2048,1536
train,IMG_9038.jpeg,5,Box,0.271478,0.377391,0.10245335389799999,555.986944,579.6725759999999,322290.38405084773,2048,1536
train,IMG_9038.jpeg,5,Box,0.373043,0.544348,0.20306521096400001,763.992064,836.1185280000001,638787.9199553619,2048,1536
train,IMG_9039.jpeg,1,Frame,0.588261,0.405217,0.23837335763700002,1204.758528,622.413312,749857.7455727248,2048,1536
train,IMG_9040.jpeg,1,Frame,0.523043,0.373913,0.195572577259,1071.192064,574.330368,615218.1323157996,2048,1536
train,IMG_9041.jpeg,1,Frame,0.675652,0.535652,0.361914345104,1383.735296,822.761472,1138484.0889953158,2048,1536
train,IMG_9042.jpeg,1,Frame,0.803478,0.570435,0.45833197293000005,1645.522944,876.18816,1441787.720541143,2048,1536
train,IMG_9043.jpeg,1,Frame,0.75,0.553043,0.41478224999999996,1536.0,849.4740479999999,1304792.1377279998,2048,1536
train,IMG_9043.jpeg,5,Box,0.14087,0.168696,0.02376420552,288.50176,259.11705600000005,74755.72670201857,2048,1536
train,IMG_9043.jpeg,5,Box,0.341739,0.330435,0.11292252646499999,699.881472,507.54815999999994,355223.5533316915,2048,1536
train,IMG_9043.jpeg,5,Box,0.14887,0.17913,0.026667083100000002,304.88576,275.14368,83887.38998599681,2048,1536
train,IMG_9044.jpeg,1,Frame,0.716087,0.542608,0.388554534896,1466.546176,833.445888,1222286.8799493243,2048,1536
train,IMG_9044.jpeg,2,Wheel,0.104348,0.135652,0.014155014895999999,213.704704,208.361472,44527.826698764286,2048,1536
train,IMG_9044.jpeg,2,Wheel,0.088696,0.123478,0.010952004688,181.649408,189.66220800000002,34452.02780317287,2048,1536
train,IMG_9044.jpeg,2,Wheel,0.142174,0.161739,0.022995080586,291.172352,248.431104,72336.2688616366,2048,1536
train,IMG_9044.jpeg,2,Wheel,0.079565,0.073043,0.005811666294999999,162.94912,112.194048,18281.921390837757,2048,1536
train,IMG_9044.jpeg,5,Box,0.133043,0.158261,0.021055518223,272.472064,243.08889600000003,66234.93322860135,2048,1536
train,IMG_9044.jpeg,5,Box,0.139565,0.170435,0.023786760775,285.82912,261.78816,74826.6793992192,2048,1536
train,IMG_9045.jpeg,2,Wheel,0.112174,0.128696,0.014436345104,229.732352,197.677056,45412.81501131571,2048,1536
train,IMG_9045.jpeg,2,Wheel,0.088696,0.106087,0.009409492552,181.649408,162.949632,29599.704186617855,2048,1536
train,IMG_9045.jpeg,2,Wheel,0.103739,0.172174,0.017861158586,212.457472,264.45926399999996,56186.3466764206,2048,1536
train,IMG_9045.jpeg,3,Wheel Support,0.213913,0.22087,0.04724696431,438.093824,339.25632,148626.09854496768,2048,1536
train,IMG_9045.jpeg,1,Frame,0.668522,0.526956,0.352281679032,1369.133056,809.404416,1108182.3416179752,2048,1536
train,IMG_9046.jpeg,1,Frame,0.552434,0.356522,0.196954874548,1131.384832,547.617792,619566.4636021309,2048,1536
train,IMG_9047.jpeg,4,Wrench,0.487826,0.126957,0.06193292548199999,999.067648,195.00595199999998,194824.13781064088,2048,1536
train,IMG_9047.jpeg,5,Box,0.118696,0.191304,0.022707019584,243.089408,293.842944,71430.10730193714,2048,1536
train,IMG_9047.jpeg,5,Box,0.139565,0.189565,0.026456639225000002,285.82912,291.17184000000003,83225.39079598081,2048,1536
train,IMG_9047.jpeg,5,Box,0.109565,0.17913,0.01962637845,224.38912,275.14368,61739.2482287616,2048,1536
train,IMG_9047.jpeg,5,Box,0.348956,0.292174,0.101955870344,714.661888,448.779264,320725.43610549043,2048,1536
train,IMG_9047.jpeg,6,Flange,0.043043,0.055652,0.002395429036,88.152064,85.481472,7535.368190558207,2048,1536
train,IMG_9047.jpeg,6,Flange,0.035217,0.052174,0.0018374117579999997,72.124416,80.139264,5779.997614669824,2048,1536
train,IMG_9048.jpeg,5,Box,0.163043,0.213913,0.034877017259,333.912064,328.570368,109713.60974811953,2048,1536
train,IMG_9048.jpeg,5,Box,0.148696,0.208696,0.031032260415999997,304.529408,320.557056,97619.05049390285,2048,1536
train,IMG_9048.jpeg,5,Box,0.275913,0.349565,0.09644952784500001,565.069824,536.93184,303403.98032879614,2048,1536
train,IMG_9048.jpeg,2,Wheel,0.144783,0.137391,0.019891881153,296.515584,211.032576,62574.44751566438,2048,1536
train,IMG_9048.jpeg,6,Flange,0.052174,0.05913,0.00308504862,106.852352,90.82368,9704.72382529536,2048,1536
train,IMG_9048.jpeg,6,Flange,0.044348,0.053913,0.002390933724,90.824704,82.81036800000001,7521.227161731073,2048,1536
train,IMG_9049.jpeg,7,Nut,0.018261,0.022609,0.000412862949,37.398528,34.727424,1298.754538831872,2048,1536
train,IMG_9049.jpeg,2,Wheel,0.127826,0.14087,0.018006848619999998,261.787648,216.37632,56644.64789569536,2048,1536
train,IMG_9049.jpeg,4,Wrench,0.486522,0.121739,0.059228701758,996.397056,186.991104,186317.38552378982,2048,1536
train,IMG_9049.jpeg,5,Box,0.143478,0.184348,0.026449882344,293.842944,283.15852800000005,83204.13548622644,2048,1536
train,IMG_9049.jpeg,5,Box,0.14087,0.2,0.028174,288.50176,307.20000000000005,88627.74067200001,2048,1536
train,IMG_9049.jpeg,5,Box,0.126522,0.191304,0.024204164688,259.117056,293.842944,76139.71857565286,2048,1536
train,IMG_9051.jpeg,2,Wheel,0.148696,0.168696,0.025084420416,304.529408,259.11705600000005,78908.76366638286,2048,1536
train,IMG_9051.jpeg,3,Wheel Support,0.121304,0.133913,0.016244182552,248.430592,205.690368,51099.779890937854,2048,1536
train,IMG_9051.jpeg,5,Box,0.168261,0.226087,0.038041624707,344.598528,347.269632,119668.6040063017,2048,1536
train,IMG_9053.jpeg,5,Box,0.259565,0.412174,0.10698594431,531.58912,633.099264,336548.68062240764,2048,1536
train,IMG_9053.jpeg,5,Box,0.294783,0.431304,0.127141087032,603.715584,662.4829440000001,399951.27742699935,2048,1536
train,IMG_9053.jpeg,5,Box,0.226957,0.436522,0.099071723554,464.807936,670.497792,311652.6947920773,2048,1536
train,IMG_9053.jpeg,6,Flange,0.088696,0.106087,0.009409492552,181.649408,162.949632,29599.704186617855,2048,1536
train,IMG_9053.jpeg,6,Flange,0.074348,0.05913,0.00439619724,152.264704,90.82368,13829.240751390718,2048,1536
train,IMG_9053.jpeg,6,Flange,0.058696,0.093913,0.005512317448,120.209408,144.25036799999998,17340.25134106214,2048,1536
train,IMG_9053.jpeg,7,Nut,0.035217,0.046957,0.0016536846689999998,72.124416,72.125952,5202.042166444032,2048,1536
train,IMG_9053.jpeg,7,Nut,0.027391,0.033043,0.0009050808130000001,56.096768,50.754048000000004,2847.138055716864,2048,1536
train,IMG_9053.jpeg,7,Nut,0.03,0.038261,0.00114783,61.44,58.768896000000005,3610.76097024,2048,1536
train,IMG_9053.jpeg,7,Nut,0.031304,0.029565,0.00092550276,64.110592,45.41184,2911.3799462092798,2048,1536
train,IMG_9053.jpeg,7,Nut,0.026087,0.027826,0.000725896862,53.426176,42.740736,2283.4740839055357,2048,1536
train,IMG_9053.jpeg,7,Nut,0.027391,0.045217,0.001238538847,56.096768,69.453312,3896.1063300956157,2048,1536
train,IMG_9053.jpeg,7,Nut,0.028696,0.034783,0.000998132968,58.769408,53.426688,3139.854825160704,2048,1536
train,IMG_9053.jpeg,7,Nut,0.019565,0.027826,0.00054441569,40.06912,42.740736,1712.58367967232,2048,1536
train,IMG_9053.jpeg,7,Nut,0.03,0.050435,0.00151305,61.44,77.46816,4759.6437504,2048,1536
train,IMG_9053.jpeg,7,Nut,0.027391,0.038261,0.0010480070510000001,56.096768,58.768896000000005,3296.745124528128,2048,1536
train,IMG_9053.jpeg,0,Bolt,0.084783,0.151304,0.012828007031999999,173.635584,232.402944,40353.420904759296,2048,1536
train,IMG_9053.jpeg,0,Bolt,0.116087,0.09913,0.011507704309999998,237.746176,152.26368,36200.107663687675,2048,1536
train,IMG_9053.jpeg,0,Bolt,0.027391,0.13913,0.00381090983,56.096768,213.70368000000002,11988.08575770624,2048,1536
train,IMG_9053.jpeg,0,Bolt,0.033913,0.137391,0.0046593409830000005,69.453824,211.032576,14657.019391770624,2048,1536
train,IMG_9055.jpeg,1,Frame,0.668522,0.573913,0.383673466586,1369.133056,881.530368,1206932.3666966443,2048,1536
train,IMG_9055.jpeg,2,Wheel,0.061304,0.16,0.00980864,125.550592,245.76,30855.313489919998,2048,1536
train,IMG_9055.jpeg,2,Wheel,0.153913,0.172174,0.026499816861999998,315.213824,264.45926399999996,83361.21589766552,2048,1536
train,IMG_9056.jpeg,2,Wheel,0.134348,0.191304,0.025701309792,275.144704,293.842944,80849.32984936857,2048,1536
train,IMG_9056.jpeg,2,Wheel,0.084783,0.12,0.01017396,173.635584,184.32,32004.510842879998,2048,1536
train,IMG_9056.jpeg,2,Wheel,0.151304,0.173913,0.026313732552,309.870592,267.13036800000003,82775.84527333787,2048,1536
train,IMG_9056.jpeg,1,Frame,0.755217,0.591304,0.44656283296800003,1546.684416,908.2429440000001,1404765.2074267608,2048,1536
train,IMG_9058.jpeg,1,Frame,0.755217,0.610435,0.46101088939499996,1546.684416,937.62816,1450214.8630747546,2048,1536
train,IMG_9059.jpeg,1,Frame,0.608522,0.518261,0.315373220242,1246.253056,796.048896,992078.3693654262,2048,1536
train,IMG_9060.jpeg,1,Frame,0.6,0.65913,0.395478,1228.8,1012.42368,1244066.217984,2048,1536
train,IMG_9060.jpeg,4,Wrench,0.435652,0.116522,0.050763042343999996,892.215296,178.977792,159686.7236667064,2048,1536
train,IMG_9060.jpeg,10,Washer,0.040435,0.04,0.0016174,82.81088,61.44,5087.9004672,2048,1536
train,IMG_9060.jpeg,10,Washer,0.032609,0.038261,0.001247652949,66.783232,58.768896000000005,3924.7768159518723,2048,1536
train,IMG_9060.jpeg,10,Washer,0.024783,0.045217,0.001120612911,50.755584,69.453312,3525.143411294208,2048,1536
train,IMG_9060.jpeg,5,Box,0.183913,0.198261,0.036462775292999995,376.653824,304.528896,114701.9731968983,2048,1536
train,IMG_9060.jpeg,5,Box,0.176087,0.189565,0.033379932155,360.626176,291.17184000000003,105004.18721808385,2048,1536
train,IMG_9060.jpeg,5,Box,0.18913,0.344348,0.06512653723999999,387.33824,528.9185279999999,204870.37173891068,2048,1536
train,IMG_9060.jpeg,3,Wheel Support,0.104348,0.158261,0.016514218828,213.704704,243.08889600000003,51949.24056536679,2048,1536
train,IMG_9060.jpeg,3,Wheel Support,0.09,0.158261,0.014243490000000001,184.32,243.08889600000003,44806.14531072001,2048,1536
train,IMG_9061.jpeg,3,Wheel Support,0.091304,0.16,0.014608639999999999,186.990592,245.76,45954.80788992,2048,1536
train,IMG_9061.jpeg,3,Wheel Support,0.108261,0.18087,0.01958116707,221.718528,277.81632,61597.02552477696,2048,1536
train,IMG_9061.jpeg,1,Frame,0.622174,0.633043,0.39386289548200004,1274.212352,972.354048,1238985.538478801,2048,1536
train,IMG_9062.jpeg,1,Frame,0.615826,0.634782,0.39091525993199994,1261.211648,975.0251519999999,1229713.0787953704,2048,1536
train,IMG_9063.jpeg,1,Frame,0.645652,0.763478,0.49294109765599997,1322.295296,1172.702208,1550658.6132472134,2048,1536
train,IMG_9064.jpeg,1,Frame,0.63913,0.69913,0.4468349569,1308.93824,1073.86368,1405621.235299123,2048,1536
train,IMG_9064.jpeg,5,Box,0.157826,0.182609,0.028820448034,323.227648,280.487424,90661.29035309874,2048,1536
train,IMG_9064.jpeg,5,Box,0.226957,0.283478,0.064337316446,464.807936,435.422208,202387.6977890427,2048,1536
train,IMG_9064.jpeg,4,Wrench,0.469565,0.153043,0.071863636295,961.66912,235.074048,226063.45287499778,2048,1536
train,IMG_9066.jpeg,1,Frame,0.577217,0.82087,0.47382011878999997,1182.140416,1260.8563199999999,1490509.214641029,2048,1536
train,IMG_9069.jpeg,5,Box,0.233478,0.24,0.056034719999999996,478.162944,368.64,176269.98767615997,2048,1536
train,IMG_9069.jpeg,5,Box,0.174783,0.264348,0.046203536484,357.955584,406.03852800000004,145343.75841674037,2048,1536
train,IMG_9070.jpeg,5,Box,0.280435,0.321739,0.090226876465,574.33088,494.191104,283829.2116484915,2048,1536
train,IMG_9070.jpeg,5,Box,0.203478,0.326957,0.066528556446,416.722944,502.205952,209280.7428117627,2048,1536
train,IMG_9071.jpeg,5,Box,0.258261,0.46087,0.11902474707,528.918528,707.8963200000001,374419.479551017,2048,1536
train,IMG_9072.jpeg,5,Box,0.27,0.462609,0.12490443000000001,552.96,710.567424,392915.36277504,2048,1536
train,IMG_9072.jpeg,5,Box,0.35087,0.426087,0.14950114569,718.58176,654.469632,470289.9400291124,2048,1536
train,IMG_9076.jpeg,1,Frame,0.575913,0.455652,0.26241591027600003,1179.469824,699.881472,825489.076600701,2048,1536
train,IMG_9078.jpeg,1,Frame,0.694608,0.58087,0.40347694896,1422.557184,892.21632,1269228.735698043,2048,1536
train,IMG_9079.jpeg,1,Frame,0.724608,0.566956,0.41082085324800005,1483.997184,870.844416,1292330.6610461245,2048,1536
train,IMG_9081.jpeg,5,Box,0.169565,0.144348,0.02447636862,347.26912,221.718528,76995.99810625536,2048,1536
train,IMG_9081.jpeg,5,Box,0.168261,0.269565,0.045357276465,344.598528,414.05183999999997,142681.6545796915,2048,1536
train,IMG_9082.jpeg,8,Support,0.508696,0.8,0.40695680000000006,1041.809408,1228.8000000000002,1280175.4005504004,2048,1536
train,IMG_9083.jpeg,8,Support,0.513913,0.775652,0.398617646276,1052.493824,1191.401472,1253942.6911845088,2048,1536
train,IMG_9083.jpeg,1,Frame,0.190435,0.506087,0.096376677845,390.01088,777.3496319999999,303174.8140439961,2048,1536
train,IMG_9085.jpeg,8,Support,0.536087,0.786087,0.42141102156899996,1097.906176,1207.4296319999999,1325644.450058207,2048,1536
train,IMG_9089.jpeg,8,Support,0.526957,0.878261,0.462805781777,1079.207936,1349.0088959999998,1455861.1062977985,2048,1536
train,IMG_9089.jpeg,1,Frame,0.451304,0.471304,0.21270138041599998,924.270592,723.922944,669100.6880132628,2048,1536
train,IMG_9090.jpeg,1,Frame,0.487826,0.48,0.23415647999999997,999.067648,737.28,736592.59551744,2048,1536
train,IMG_9090.jpeg,8,Support,0.537391,0.907826,0.48785752196599996,1100.576768,1394.420736,1534667.0668590611,2048,1536
train,IMG_9091.jpeg,1,Frame,0.547826,0.44,0.24104344000000003,1121.947648,675.84,758257.0984243201,2048,1536
train,IMG_9091.jpeg,8,Support,0.532174,0.930435,0.49515331569000004,1089.892352,1429.14816,1557617.6494588724,2048,1536
train,IMG_9092.jpeg,1,Frame,0.594783,0.386087,0.22963798412099998,1218.115584,593.029632,722378.636512985,2048,1536
train,IMG_9093.jpeg,1,Frame,0.575217,0.45913,0.26409938121,1178.044416,705.22368,830784.8182549708,2048,1536
train,IMG_9095.jpeg,1,Frame,0.538696,0.30087,0.16207746552,1103.249408,462.13632000000007,509851.62145529856,2048,1536
train,IMG_9095.jpeg,5,Box,0.122609,0.12,0.014713079999999998,251.103232,184.32,46283.347722239996,2048,1536
train,IMG_9095.jpeg,5,Box,0.303913,0.288696,0.087738467448,622.413824,443.437056,276001.3537282621,2048,1536
train,IMG_9095.jpeg,5,Box,0.144174,0.194782,0.028082500068,295.268352,299.185152,88339.9067739095,2048,1536
train,IMG_9095.jpeg,5,Box,0.117391,0.133913,0.015720180983,240.416768,205.690368,49451.41348329062,2048,1536
train,IMG_9095.jpeg,2,Wheel,0.095217,0.10087,0.00960453879,195.004416,154.93632,30213.266598789116,2048,1536
train,IMG_9095.jpeg,2,Wheel,0.092609,0.113043,0.010468799187,189.663232,173.634048,32931.994728923135,2048,1536
train,IMG_9095.jpeg,2,Wheel,0.123913,0.142609,0.017671109017,253.773824,219.04742400000003,55588.502425829385,2048,1536
train,IMG_9095.jpeg,3,Wheel Support,0.084783,0.113043,0.009584124669,173.635584,173.634048,30149.049326764034,2048,1536
train,IMG_9095.jpeg,3,Wheel Support,0.142174,0.097391,0.013846468034,291.172352,149.592576,43557.22219565875,2048,1536
train,IMG_9095.jpeg,3,Wheel Support,0.131739,0.093913,0.012372004707,269.801472,144.25036799999998,38918.961622941686,2048,1536
train,IMG_9095.jpeg,3,Wheel Support,0.08087,0.085217,0.00689149879,165.62176,130.893312,21678.78070566912,2048,1536
train,IMG_9098.jpeg,1,Frame,0.718696,0.410435,0.29497799276,1471.889408,630.4281599999999,927920.5312089291,2048,1536
train,IMG_9098.jpeg,3,Wheel Support,0.135652,0.147826,0.020052892552,277.815296,227.06073600000002,63080.94558181786,2048,1536
train,IMG_9098.jpeg,3,Wheel Support,0.169565,0.172174,0.029194684309999996,347.26912,264.45926399999996,91838.53588512767,2048,1536
train,IMG_9098.jpeg,3,Wheel Support,0.186522,0.184348,0.034384957656,381.997056,283.15852800000005,108165.72407729358,2048,1536
train,IMG_9098.jpeg,3,Wheel Support,0.138261,0.114783,0.015870012362999997,283.158528,176.306688,49922.74225063527,2048,1536
train,IMG_9098.jpeg,2,Wheel,0.074348,0.14087,0.01047340276,152.264704,216.37632,32946.47631740928,2048,1536
train,IMG_9098.jpeg,2,Wheel,0.134348,0.142609,0.019159233932000003,275.144704,219.04742400000003,60269.738638442504,2048,1536
train,IMG_9098.jpeg,2,Wheel,0.15,0.156522,0.023478299999999997,307.2,240.417792,73856.3457024,2048,1536
train,IMG_9098.jpeg,4,Wrench,0.36913,0.126957,0.04686363741,755.97824,195.00595199999998,147420.25638248448,2048,1536
train,IMG_9098.jpeg,5,Box,0.101739,0.147826,0.015039669414000001,208.361472,227.06073600000002,47310.7091863634,2048,1536
train,IMG_9098.jpeg,5,Box,0.103043,0.144348,0.014874050964,211.032064,221.718528,46789.71859088179,2048,1536
train,IMG_9098.jpeg,5,Box,0.326782,0.306087,0.100023722034,669.249536,470.149632,314647.4230665708,2048,1536
